date,open,high,low,close,volume
2019-09-12,7540.0,7710.0,7490.0,7680.0,676820
2019-09-13,7650.0,7760.0,7630.0,7740.0,520880
2019-09-16,7790.0,7960.0,7710.0,7850.0,1233460
2019-09-17,7760.0,7960.0,7760.0,7930.0,830160
2019-09-18,7870.0,7960.0,7710.0,7790.0,557030
2019-09-19,7790.0,7850.0,7650.0,7740.0,531300
2019-09-20,7740.0,7760.0,7490.0,7490.0,547830
2019-09-23,7490.0,7760.0,7490.0,7600.0,907350
2019-09-24,7570.0,7760.0,7570.0,7740.0,660060
2019-09-25,7710.0,7960.0,7650.0,7960.0,1558300
2019-09-26,8039.999999999999,8119.999999999999,7900.0,7990.0,1465540
2019-09-27,7990.0,8070.0,7900.0,7930.0,1126090
2019-09-30,7930.0,8230.0,7930.0,7990.0,1806400
2019-10-01,7990.0,8230.0,7990.0,8230.0,1334860
2019-10-02,8320.0,8430.0,8210.0,8230.0,2442440
2019-10-03,8119.999999999999,8400.0,8119.999999999999,8320.0,1708480
2019-10-04,8430.0,8430.0,8100.0,8119.999999999999,949980
2019-10-07,8210.0,8400.0,8070.0,8150.0,2871720
2019-10-08,8230.0,8320.0,8119.999999999999,8150.0,1055730
2019-10-09,8150.0,8180.0,8010.0,8039.999999999999,1166580
2019-10-10,8039.999999999999,8119.999999999999,7990.0,7990.0,1249170
2019-10-11,7990.0,8070.0,7930.0,7990.0,873020
2019-10-14,8100.0,8119.999999999999,8039.999999999999,8039.999999999999,924530
2019-10-15,8039.999999999999,8070.0,7990.0,8070.0,727710
2019-10-16,8100.0,8119.999999999999,8010.0,8010.0,685620
2019-10-17,8010.0,8010.0,7850.0,7850.0,1161380
2019-10-18,7850.0,7900.0,7790.0,7790.0,953710
2019-10-21,7850.0,7850.0,7650.0,7710.0,1261590
2019-10-22,7710.0,7820.0,7680.0,7740.0,512070
2019-10-23,7740.0,7820.0,7740.0,7760.0,407110
2019-10-24,7790.0,7930.0,7790.0,7870.0,768260
2019-10-25,7870.0,7930.0,7850.0,7930.0,283570
2019-10-28,7930.0,7990.0,7820.0,7820.0,456670
2019-10-29,7820.0,7820.0,7600.0,7600.0,1104730
2019-10-30,7600.0,7760.0,7540.0,7650.0,533700
2019-10-31,7650.0,7650.0,7380.0,7380.0,1465420
2019-11-01,7380.0,7430.0,7240.0,7380.0,1296750
