date,open,high,low,close,volume
2019-09-12,11770.0,11770.0,11660.0,11770.0,44680
2019-09-13,11770.0,11770.0,11620.0,11740.0,46570
2019-09-16,11580.0,11700.0,11580.0,11620.0,6810
2019-09-17,11700.0,11930.0,11700.0,11770.0,210330
2019-09-18,11770.0,11960.0,11770.0,11850.0,15830
2019-09-19,11960.0,11960.0,11700.0,11850.0,73030
2019-09-20,11740.0,11850.0,11740.0,11850.0,12220
2019-09-23,11770.0,11850.0,11470.0,11470.0,137670
2019-09-24,11470.0,11620.0,11430.0,11550.0,45790
2019-09-25,11470.0,11660.0,11430.0,11580.0,9670
2019-09-26,11550.0,11620.0,11510.0,11510.0,23560
2019-09-27,11580.0,11620.0,11470.0,11510.0,65210
2019-09-30,11550.0,11620.0,11470.0,11470.0,139930
2019-10-01,11470.0,11550.0,11430.0,11470.0,45470
2019-10-02,11470.0,11620.0,11280.0,11320.0,477230
2019-10-03,11470.0,12080.0,11470.0,12080.0,529900
2019-10-04,12380.0,12420.0,12120.0,12230.0,133310
2019-10-07,12230.0,12230.0,11850.0,11850.0,95450
2019-10-08,11740.0,11770.0,11470.0,11550.0,462350
2019-10-09,11430.0,11850.0,11430.0,11850.0,144690
2019-10-10,11770.0,11930.0,11700.0,11850.0,151650
2019-10-11,11850.0,12080.0,11810.0,12080.0,174720
2019-10-14,12190.0,12230.0,11960.0,12040.0,127500
2019-10-15,12080.0,12120.0,11770.0,11770.0,135650
2019-10-16,11850.0,12000.0,11700.0,11850.0,40430
2019-10-17,11700.0,11930.0,11700.0,11930.0,29450
2019-10-18,11930.0,12230.0,11770.0,11770.0,120710
2019-10-21,11770.0,12270.0,11770.0,12150.0,248510
2019-10-22,12310.0,12310.0,12000.0,12190.0,191520
2019-10-23,12150.0,12230.0,12040.0,12150.0,168000
2019-10-24,12040.0,12690.0,12040.0,12570.0,477440
2019-10-25,12690.0,12690.0,12500.0,12530.0,82590
2019-10-28,12420.0,12690.0,12420.0,12690.0,152100
2019-10-29,12690.0,12840.0,12530.0,12800.0,165810
2019-10-30,12610.0,12910.0,12610.0,12840.0,176540
2019-10-31,12840.0,12910.0,12760.0,12880.0,192170
2019-11-01,12880.0,12880.0,12690.0,12840.0,268130
2019-11-04,12840.0,12840.0,12420.0,12610.0,216610
2019-11-05,12610.0,12650.0,12500.0,12530.0,85280
2019-11-06,12570.0,12760.0,12570.0,12610.0,260450
2019-11-07,12610.0,12720.0,12460.0,12460.0,149140
2019-11-08,12500.0,12570.0,12420.0,12460.0,344550
2019-11-11,13110.0,13110.0,12500.0,12580.0,331970
2019-11-12,12580.0,12740.0,12580.0,12740.0,173060
2019-11-13,12740.0,12740.0,12580.0,12740.0,488150
2019-11-14,12740.0,12740.0,12290.0,12290.0,173000
2019-11-15,12290.0,12460.0,12250.0,12250.0,152780
2019-11-18,12250.0,12460.0,12250.0,12380.0,125400
2019-11-19,12290.0,12460.0,12210.0,12210.0,66100
2019-11-20,12380.0,12380.0,12210.0,12290.0,30170
2019-11-21,12290.0,12380.0,11560.0,11560.0,672290
2019-11-22,11560.0,11880.0,11560.0,11880.0,80340
2019-11-25,11800.0,11880.0,11680.0,11840.0,49240
2019-11-26,11800.0,11880.0,11800.0,11800.0,91340
2019-11-27,11760.0,11930.0,11760.0,11800.0,137980
2019-11-28,11880.0,12050.0,11760.0,11970.0,409440
2019-11-29,12050.0,12050.0,11880.0,12050.0,66680
2019-12-02,12050.0,12050.0,11560.0,11930.0,200290
2019-12-03,11930.0,12290.0,11800.0,12250.0,304510
2019-12-04,12250.0,12250.0,11930.0,12130.0,99120
2019-12-05,12130.0,12290.0,12050.0,12130.0,59710
2019-12-06,12250.0,12250.0,12050.0,12130.0,95110
2019-12-09,12130.0,12500.0,12130.0,12500.0,247500
2019-12-10,12620.0,12620.0,12380.0,12540.0,62710
2019-12-11,12540.0,12540.0,12330.0,12540.0,31310
2019-12-12,12460.0,12500.0,12380.0,12500.0,33230
2019-12-13,12330.0,12700.0,12330.0,12660.0,202450
2019-12-16,12700.0,12700.0,12460.0,12500.0,43890
2019-12-17,12460.0,12620.0,12330.0,12540.0,123370
2019-12-18,12380.0,12500.0,12050.0,12290.0,50310
2019-12-19,12290.0,12380.0,12010.0,12250.0,48880
2019-12-20,12130.0,12290.0,11840.0,12050.0,93110
2019-12-23,11970.0,12170.0,11800.0,12090.0,157360
2019-12-24,12010.0,12090.0,11840.0,12010.0,40180
2019-12-25,12090.0,12210.0,11880.0,12010.0,62520
2019-12-26,11930.0,12130.0,11930.0,12090.0,195930
2019-12-27,11880.0,12130.0,11880.0,12130.0,103170
2019-12-30,11930.0,12290.0,11930.0,12290.0,61140
2019-12-31,12050.0,12330.0,12050.0,12250.0,15670
2020-01-02,12130.0,12210.0,12090.0,12130.0,65520
2020-01-03,11970.0,12380.0,11970.0,11970.0,151970
2020-01-06,11970.0,12050.0,11930.0,11970.0,139050
2020-01-07,11970.0,12050.0,11880.0,11970.0,177140
2020-01-08,11880.0,11970.0,11470.0,11470.0,87800
2020-01-09,11470.0,11840.0,11470.0,11800.0,81070
2020-01-10,11720.0,11970.0,11720.0,11930.0,93860
2020-01-13,11840.0,12130.0,11800.0,12050.0,93740
2020-01-14,11930.0,12210.0,11930.0,12130.0,81900
2020-01-15,12050.0,12250.0,12050.0,12250.0,57080
2020-01-16,12250.0,12250.0,12170.0,12210.0,53920
2020-01-17,12050.0,12290.0,12050.0,12250.0,151130
2020-01-20,12090.0,12460.0,12090.0,12250.0,37670
2020-01-21,12050.0,12460.0,12050.0,12210.0,2240
2020-01-22,11800.0,12250.0,11800.0,12210.0,18030
2020-01-30,12010.0,12210.0,11880.0,12130.0,5840
2020-01-31,11880.0,12090.0,11800.0,12050.0,24210
2020-02-03,11390.0,11800.0,11230.0,11390.0,407560
2020-02-04,11230.0,11680.0,11230.0,11640.0,17220
2020-02-05,11230.0,12130.0,11230.0,11880.0,29350
2020-02-06,11470.0,11970.0,11470.0,11880.0,128850
2020-02-07,11880.0,12010.0,11800.0,11840.0,24280
2020-02-10,11840.0,11840.0,11520.0,11760.0,15860
2020-02-11,11350.0,11880.0,11350.0,11760.0,15980
2020-02-12,11760.0,11840.0,11640.0,11760.0,106720
2020-02-13,11800.0,11840.0,11640.0,11760.0,14240
2020-02-14,11640.0,11800.0,11640.0,11800.0,39650
2020-02-17,11640.0,11720.0,11600.0,11720.0,16780
2020-02-18,11720.0,11840.0,11680.0,11680.0,22620
2020-02-19,11970.0,11970.0,11800.0,11800.0,34190
2020-02-20,11800.0,12050.0,11800.0,12010.0,29520
2020-02-21,12010.0,12050.0,11880.0,12050.0,23010
2020-02-24,11880.0,12050.0,11640.0,11930.0,27920
2020-02-25,11930.0,11930.0,11640.0,11880.0,9710
2020-02-26,11880.0,11970.0,11560.0,11970.0,49330
2020-02-27,11880.0,11880.0,11720.0,11880.0,15810
2020-02-28,11800.0,11800.0,11470.0,11800.0,14910
2020-03-02,11720.0,11720.0,11390.0,11470.0,135090
2020-03-03,11840.0,11840.0,11350.0,11560.0,59590
2020-03-04,11560.0,11720.0,11310.0,11560.0,85170
2020-03-05,11470.0,11800.0,11190.0,11230.0,168570
2020-03-06,11310.0,11560.0,11310.0,11430.0,131440
2020-03-09,11150.0,11350.0,10650.0,10650.0,151490
2020-03-10,10570.0,10980.0,10080.0,10980.0,33110
2020-03-11,10700.0,11310.0,10410.0,10490.0,121260
2020-03-12,9840.0,10650.0,9790.0,10240.0,78670
2020-03-13,10240.0,10240.0,9550.0,10240.0,30870
2020-03-16,10080.0,10240.0,9840.0,10080.0,26630
2020-03-17,10080.0,10240.0,9670.0,10160.0,77870
2020-03-18,10000.0,10410.0,9840.0,10080.0,85770
2020-03-19,9840.0,9920.0,9510.0,9710.0,62120
2020-03-20,9590.0,10080.0,9590.0,9590.0,32320
2020-03-23,9430.0,9510.0,8930.0,8930.0,276070
2020-03-24,9100.0,9180.0,8320.0,8930.0,182240
2020-03-25,8690.0,9180.0,8610.0,8930.0,168390
2020-03-26,8610.0,8930.0,8610.0,8930.0,17310
2020-03-27,8770.0,8890.0,8770.0,8890.0,14670
2020-03-30,8360.0,8730.0,8280.0,8610.0,67460
2020-03-31,8610.0,8690.0,8070.0,8200.0,75780
2020-04-01,8200.0,8690.0,8200.0,8690.0,81760
2020-04-03,8440.0,8970.0,8440.0,8650.0,90330
2020-04-06,9180.0,9220.0,9060.0,9220.0,66930
2020-04-07,9220.0,9750.0,9020.0,9220.0,6590
2020-04-08,9020.0,9340.0,8850.0,9180.0,108770
2020-04-09,9100.0,9790.0,9100.0,9790.0,362720
2020-04-10,10160.0,10330.0,9840.0,10080.0,99730
2020-04-13,10290.0,10290.0,9920.0,10000.0,74230
2020-04-14,10000.0,10000.0,9470.0,9920.0,215590
2020-04-15,10080.0,10240.0,9920.0,10240.0,139170
2020-04-16,10160.0,10410.0,10000.0,10240.0,70700
2020-04-17,10240.0,10610.0,10160.0,10570.0,135590
2020-04-20,10650.0,11020.0,10650.0,10900.0,214600
2020-04-21,10820.0,10820.0,10160.0,10370.0,175970
2020-04-22,10200.0,10980.0,10000.0,10980.0,107660
2020-04-23,11110.0,11150.0,10740.0,10980.0,122200
