date,open,high,low,close,volume
2019-09-12,49580.0,49660.0,49100.0,49260.0,124610
2019-09-13,48860.0,49900.0,48860.0,49500.0,183100
2019-09-16,50460.0,50620.0,49900.0,50140.0,485880
2019-09-17,50220.0,50300.0,49660.0,50060.0,143200
2019-09-18,49980.0,49980.0,49020.0,49100.0,405970
2019-09-19,49100.0,49260.0,48780.0,48940.0,216260
2019-09-20,48940.0,49260.0,48940.0,49020.0,312880
2019-09-23,49020.0,49500.0,49020.0,49340.0,283030
2019-09-24,49340.0,49340.0,48780.0,48780.0,356990
2019-09-25,48780.0,48780.0,48220.0,48220.0,426000
2019-09-26,48220.0,48540.0,48060.0,48540.0,353370
2019-09-27,48380.0,49020.0,48300.0,48460.0,338900
2019-09-30,48700.0,48780.0,48300.0,48460.0,328980
2019-10-01,48460.0,48780.0,48220.0,48540.0,259680
2019-10-02,48540.0,48700.0,48140.0,48140.0,318030
2019-10-03,48060.0,48140.0,47330.0,48060.0,286780
2019-10-04,47660.0,47660.0,46450.0,46450.0,1596720
2019-10-07,46450.0,47090.0,46450.0,46610.0,514690
2019-10-08,46610.0,46770.0,46370.0,46690.0,350280
2019-10-09,46610.0,46610.0,46210.0,46290.0,391020
2019-10-10,46210.0,46610.0,45570.0,45570.0,559760
2019-10-11,45650.0,46850.0,45650.0,46850.0,485200
2019-10-14,47250.0,47410.0,46930.0,46930.0,242490
2019-10-15,46930.0,47090.0,46850.0,46930.0,184230
2019-10-16,46930.0,47010.0,46450.0,46530.0,267570
2019-10-17,46530.0,46850.0,45970.0,46130.0,251210
2019-10-18,46450.0,46610.0,46210.0,46370.0,132570
2019-10-21,45890.0,46370.0,45890.0,46050.0,127700
2019-10-22,45890.0,46290.0,45890.0,46050.0,113800
2019-10-23,46130.0,46450.0,45730.0,45810.0,158830
2019-10-24,45810.0,46050.0,45810.0,46050.0,91820
2019-10-25,46290.0,46290.0,46050.0,46290.0,79760
2019-10-28,46130.0,46690.0,46130.0,46450.0,176010
2019-10-29,46290.0,46930.0,46290.0,46690.0,221780
2019-10-30,46610.0,47900.0,46530.0,47500.0,440360
2019-10-31,47500.0,47660.0,47170.0,47500.0,173690
2019-11-01,47250.0,47660.0,46850.0,47580.0,217150
