date,open,high,low,close,volume
2019-09-12,11120.0,11300.0,10910.0,11090.0,116680
2019-09-13,11090.0,11120.0,10520.0,10940.0,348450
2019-09-16,10940.0,10970.0,10760.0,10760.0,144610
2019-09-17,10760.0,11510.0,10700.0,11510.0,321190
2019-09-18,11510.0,12170.0,11510.0,11660.0,243010
2019-09-19,11660.0,11780.0,11480.0,11780.0,153530
2019-09-20,11780.0,11780.0,11420.0,11540.0,183980
2019-09-23,11540.0,11540.0,11240.0,11270.0,96980
2019-09-24,11060.0,11270.0,10820.0,10820.0,244560
2019-09-25,10670.0,11300.0,10670.0,11240.0,153340
2019-09-26,11360.0,11360.0,11180.0,11180.0,54250
2019-09-27,11270.0,11300.0,11120.0,11240.0,91060
2019-09-30,11000.0,11240.0,11000.0,11000.0,119220
2019-10-01,11300.0,11360.0,11090.0,11120.0,117760
2019-10-02,11180.0,11420.0,11120.0,11240.0,143700
2019-10-03,11000.0,11360.0,10940.0,11360.0,60330
2019-10-04,11420.0,11420.0,11180.0,11210.0,111140
2019-10-07,11180.0,11180.0,10940.0,11000.0,94440
2019-10-08,10820.0,11060.0,10700.0,10820.0,165920
2019-10-09,10880.0,10940.0,10700.0,10700.0,183110
2019-10-10,10940.0,11000.0,10700.0,10820.0,125970
2019-10-11,10700.0,10970.0,10700.0,10850.0,39400
2019-10-14,10910.0,10940.0,10310.0,10400.0,135830
2019-10-15,10400.0,10640.0,10100.0,10400.0,296720
2019-10-16,10400.0,10640.0,10040.0,10100.0,188660
2019-10-17,10100.0,10190.0,10070.0,10100.0,114890
2019-10-18,10430.0,10790.0,10430.0,10790.0,360490
2019-10-21,11240.0,11300.0,10940.0,11000.0,212920
2019-10-22,11000.0,11030.0,10820.0,10820.0,123680
2019-10-23,10760.0,11360.0,10700.0,11270.0,256130
2019-10-24,11270.0,11420.0,10940.0,11180.0,117930
2019-10-25,11240.0,11330.0,11150.0,11180.0,96680
2019-10-28,11240.0,11240.0,10910.0,10940.0,160350
2019-10-29,10940.0,10970.0,10580.0,10640.0,222120
2019-10-30,10760.0,11000.0,10580.0,10820.0,161260
2019-10-31,10880.0,11060.0,10640.0,10760.0,68360
2019-11-01,10670.0,10820.0,10640.0,10670.0,72960
2019-11-04,10790.0,10820.0,10490.0,10520.0,194560
2019-11-05,10700.0,10700.0,10280.0,10460.0,90710
2019-11-06,10220.0,10820.0,10220.0,10490.0,143500
2019-11-07,10550.0,10820.0,10520.0,10580.0,87030
2019-11-08,10610.0,10730.0,10550.0,10640.0,94890
2019-11-11,10580.0,10640.0,10460.0,10460.0,66530
2019-11-12,10460.0,10520.0,10370.0,10520.0,104130
2019-11-13,10670.0,10670.0,10340.0,10400.0,75890
2019-11-14,10400.0,10460.0,10310.0,10400.0,84450
2019-11-15,10280.0,10400.0,10250.0,10250.0,102430
2019-11-18,10400.0,10400.0,10220.0,10250.0,86720
2019-11-19,10250.0,10490.0,10220.0,10430.0,104450
2019-11-20,10490.0,10940.0,10340.0,10910.0,317730
2019-11-21,10910.0,11360.0,10760.0,10970.0,608260
2019-11-22,11120.0,11120.0,10340.0,10520.0,271480
2019-11-25,10400.0,10580.0,10340.0,10430.0,33960
2019-11-26,10460.0,10460.0,10370.0,10460.0,99710
2019-11-27,10460.0,10580.0,10310.0,10460.0,100850
