date,open,high,low,close,volume
2019-09-12,19390.0,20140.0,19390.0,20140.0,3799910
2019-09-13,20140.0,20460.0,20060.0,20240.0,2123900
2019-09-16,20280.0,20670.0,20210.0,20560.0,1339560
2019-09-17,20420.0,20710.0,20350.0,20530.0,1194690
2019-09-18,20630.0,20630.0,20060.0,20100.0,2592910
2019-09-19,20170.0,20600.0,20030.0,20600.0,1432730
2019-09-20,20560.0,20950.0,20530.0,20740.0,1396120
2019-09-23,20670.0,20780.0,20140.0,20140.0,2313090
2019-09-24,20100.0,20310.0,19890.0,20030.0,2537600
2019-09-25,20060.0,20460.0,19990.0,20460.0,1442410
2019-09-26,20560.0,20670.0,20380.0,20560.0,992640
2019-09-27,20530.0,20950.0,20460.0,20850.0,2510520
2019-09-30,21130.0,21200.0,20560.0,20560.0,2199170
2019-10-01,20560.0,20850.0,20530.0,20850.0,1644130
2019-10-02,20850.0,20880.0,20380.0,20380.0,2439020
2019-10-03,20170.0,20460.0,20100.0,20380.0,2804850
2019-10-04,20490.0,20490.0,20210.0,20240.0,1271210
2019-10-07,20240.0,20380.0,19780.0,19780.0,2371810
2019-10-08,19780.0,20030.0,19670.0,19990.0,1337220
2019-10-09,20060.0,20310.0,19890.0,20100.0,937530
2019-10-10,20170.0,20310.0,20100.0,20100.0,808000
2019-10-11,20210.0,20280.0,20100.0,20140.0,794420
2019-10-14,20310.0,20740.0,20240.0,20560.0,2231030
2019-10-15,20600.0,20600.0,20460.0,20460.0,663910
2019-10-16,20600.0,20670.0,20460.0,20490.0,829050
2019-10-17,20460.0,20490.0,20170.0,20210.0,1621590
2019-10-18,20240.0,20530.0,20170.0,20350.0,1447340
2019-10-21,20460.0,20460.0,20060.0,20140.0,1260490
2019-10-22,20140.0,20170.0,19850.0,20060.0,1534380
2019-10-23,19960.0,20310.0,19960.0,20100.0,747810
2019-10-24,20240.0,20740.0,20100.0,20740.0,2233890
2019-10-25,20780.0,20850.0,20560.0,20670.0,1355310
2019-10-28,20670.0,20950.0,20600.0,20710.0,1494820
2019-10-29,20740.0,20780.0,20600.0,20630.0,953020
2019-10-30,20630.0,20710.0,20530.0,20600.0,1102070
2019-10-31,20670.0,20920.0,20600.0,20630.0,1263390
2019-11-01,20670.0,20920.0,20530.0,20850.0,1732950
2019-11-04,20920.0,21560.0,20920.0,21350.0,5811560
2019-11-05,21420.0,21420.0,21170.0,21310.0,1239520
2019-11-06,21310.0,21520.0,21200.0,21200.0,1551610
2019-11-07,21200.0,21350.0,21100.0,21200.0,1438030
2019-11-08,21310.0,21310.0,21100.0,21240.0,1219540
2019-11-11,21280.0,21600.0,21200.0,21380.0,2180490
2019-11-12,21380.0,21850.0,21380.0,21740.0,2842650
2019-11-13,21810.0,21850.0,21560.0,21560.0,1333940
2019-11-14,21560.0,21740.0,20490.0,20780.0,4799390
2019-11-15,20780.0,20950.0,20560.0,20880.0,2568040
2019-11-18,20810.0,20950.0,20350.0,20490.0,2794920
2019-11-19,20490.0,20780.0,20490.0,20780.0,1059770
2019-11-20,20740.0,20740.0,20170.0,20240.0,2291760
2019-11-21,20240.0,20350.0,19920.0,19960.0,3303950
2019-11-22,20060.0,20350.0,19780.0,19960.0,1625820
2019-11-25,19990.0,20310.0,19890.0,20170.0,1087990
2019-11-26,20310.0,20380.0,20240.0,20350.0,968690
2019-11-27,20380.0,20460.0,20280.0,20310.0,812280
2019-11-28,20280.0,20280.0,19890.0,19960.0,1370820
2019-11-29,19960.0,20240.0,19890.0,20100.0,739370
2019-12-02,20140.0,20140.0,19460.0,19460.0,1992380
2019-12-03,19320.0,19670.0,18990.0,19420.0,1619120
2019-12-04,19420.0,19780.0,19240.0,19740.0,932130
2019-12-05,19780.0,19890.0,19530.0,19560.0,1144000
2019-12-06,19600.0,19740.0,19490.0,19600.0,556160
2019-12-09,19670.0,19890.0,19600.0,19710.0,700960
2019-12-10,19710.0,19890.0,19530.0,19780.0,797100
2019-12-11,19780.0,20170.0,19670.0,20140.0,877960
2019-12-12,20240.0,20380.0,20210.0,20310.0,942410
2019-12-13,20380.0,20490.0,20280.0,20350.0,1681700
2019-12-16,20350.0,20350.0,20100.0,20140.0,968130
2019-12-17,20030.0,20100.0,19640.0,19740.0,2211360
2019-12-18,19740.0,19960.0,19600.0,19780.0,1022490
2019-12-19,19780.0,20030.0,19740.0,19890.0,817820
2019-12-20,19960.0,20210.0,19890.0,20140.0,777100
2019-12-23,20280.0,20310.0,19960.0,19990.0,766000
2019-12-24,20100.0,20140.0,19990.0,20100.0,692100
2019-12-25,20100.0,20630.0,20100.0,20490.0,1604350
2019-12-26,20600.0,20710.0,20460.0,20460.0,1124500
2019-12-27,20460.0,20600.0,20240.0,20530.0,1004860
2019-12-30,20600.0,20990.0,20530.0,20880.0,2881060
2019-12-31,20880.0,20920.0,20670.0,20780.0,689030
2020-01-02,20780.0,21030.0,20670.0,20880.0,896720
2020-01-03,20990.0,21060.0,20460.0,20530.0,2047880
2020-01-06,20350.0,20530.0,20240.0,20310.0,1091660
2020-01-07,20420.0,20710.0,20310.0,20710.0,837240
2020-01-08,20490.0,20560.0,20240.0,20240.0,1814290
2020-01-09,20420.0,20560.0,20350.0,20530.0,967050
2020-01-10,20490.0,20600.0,20350.0,20490.0,1018650
2020-01-13,20460.0,20530.0,20310.0,20350.0,786760
2020-01-14,20350.0,20460.0,20310.0,20310.0,721680
2020-01-15,20310.0,20350.0,20240.0,20310.0,940870
2020-01-16,20310.0,20740.0,20310.0,20670.0,1942970
2020-01-17,20670.0,20710.0,20310.0,20530.0,1388810
2020-01-20,20490.0,20670.0,20380.0,20460.0,1227100
2020-01-21,20600.0,20670.0,19780.0,19780.0,4351820
2020-01-22,19600.0,20140.0,19490.0,20140.0,3165650
2020-01-30,19710.0,19890.0,19210.0,19490.0,2638460
2020-01-31,19240.0,19560.0,18530.0,18530.0,4118150
2020-02-03,17680.0,18710.0,17460.0,18350.0,3602970
2020-02-04,18670.0,18670.0,18180.0,18460.0,1651440
2020-02-05,18640.0,18820.0,18530.0,18530.0,1648620
2020-02-06,18710.0,19100.0,18460.0,19100.0,1708550
2020-02-07,18890.0,19070.0,18820.0,18990.0,1218660
2020-02-10,18670.0,18890.0,18570.0,18750.0,738090
2020-02-11,18850.0,19140.0,18780.0,19100.0,1085380
2020-02-12,19170.0,19490.0,19140.0,19280.0,1104870
2020-02-13,19280.0,19420.0,19140.0,19350.0,1030570
2020-02-14,19280.0,19420.0,19240.0,19420.0,884240
2020-02-17,19460.0,19460.0,19240.0,19320.0,726390
2020-02-18,19390.0,19960.0,19350.0,19960.0,1760940
2020-02-19,19920.0,20030.0,19780.0,19850.0,681250
2020-02-20,19990.0,20100.0,19780.0,19890.0,780810
2020-02-21,19920.0,19920.0,19490.0,19490.0,1458040
