date,open,high,low,close,volume
2019-09-12,26410.0,26890.0,26380.0,26620.0,86520
2019-09-13,26620.0,27370.0,26580.0,27340.0,126380
2019-09-16,26890.0,27340.0,26750.0,26750.0,155580
2019-09-17,27030.0,27130.0,26650.0,27100.0,118970
2019-09-18,27100.0,27270.0,27030.0,27170.0,111120
2019-09-19,27170.0,27580.0,27100.0,27440.0,97970
2019-09-20,27440.0,27470.0,27100.0,27270.0,129670
2019-09-23,27270.0,27340.0,26990.0,27340.0,90900
2019-09-24,27340.0,27340.0,27130.0,27270.0,58350
2019-09-25,27170.0,27300.0,27100.0,27100.0,45250
2019-09-26,27270.0,27370.0,27130.0,27170.0,53590
2019-09-27,27270.0,27410.0,26990.0,27100.0,92060
2019-09-30,27100.0,28090.0,27100.0,27920.0,259930
2019-10-01,28060.0,28670.0,28060.0,28670.0,194870
2019-10-02,28670.0,28710.0,28300.0,28430.0,160460
2019-10-03,28130.0,28470.0,27990.0,28430.0,123480
2019-10-04,28470.0,28470.0,27950.0,27950.0,159180
2019-10-07,27950.0,27990.0,27270.0,27440.0,232340
2019-10-08,27440.0,27440.0,26920.0,26920.0,245050
2019-10-09,26920.0,27060.0,26510.0,26580.0,289100
2019-10-10,26550.0,26990.0,26550.0,26790.0,291450
2019-10-11,26790.0,27440.0,26650.0,27060.0,251890
2019-10-14,27060.0,27470.0,26990.0,27100.0,150190
2019-10-15,27300.0,27300.0,26920.0,27300.0,156910
2019-10-16,27300.0,27510.0,27270.0,27510.0,150820
2019-10-17,27510.0,27680.0,27230.0,27440.0,131200
2019-10-18,27440.0,27950.0,27300.0,27580.0,184460
2019-10-21,27440.0,27680.0,27270.0,27680.0,33830
2019-10-22,26920.0,27100.0,26650.0,26720.0,268960
2019-10-23,26720.0,26890.0,26510.0,26580.0,83400
2019-10-24,26750.0,26920.0,26580.0,26920.0,44070
2019-10-25,27200.0,27270.0,26960.0,27130.0,94870
2019-10-28,27130.0,27950.0,27130.0,27890.0,325670
2019-10-29,27780.0,28090.0,27610.0,27650.0,54330
2019-10-30,27540.0,27920.0,27540.0,27780.0,123710
2019-10-31,27780.0,27890.0,27650.0,27710.0,101190
2019-11-01,27510.0,28020.0,27510.0,27950.0,195160
2019-11-04,28130.0,28130.0,27780.0,27990.0,96110
2019-11-05,27990.0,28090.0,27990.0,28060.0,77960
2019-11-06,27990.0,28060.0,27370.0,27470.0,214210
2019-11-07,27470.0,27610.0,27230.0,27340.0,110480
2019-11-08,27370.0,27410.0,27170.0,27170.0,197450
2019-11-11,27170.0,27340.0,27030.0,27170.0,180480
2019-11-12,27130.0,27200.0,26990.0,27060.0,65200
2019-11-13,27100.0,27100.0,26860.0,27060.0,144920
2019-11-14,27060.0,27060.0,26860.0,27030.0,89200
2019-11-15,26890.0,27030.0,26620.0,26960.0,53020
2019-11-18,26960.0,27200.0,26860.0,27100.0,72610
2019-11-19,27170.0,27170.0,26860.0,27060.0,15180
2019-11-20,26960.0,26960.0,26790.0,26920.0,13970
2019-11-21,26920.0,26920.0,26820.0,26920.0,4960
2019-11-22,26920.0,26920.0,26580.0,26580.0,20140
2019-11-25,26750.0,26750.0,26170.0,26310.0,55120
2019-11-26,26310.0,26510.0,25720.0,25720.0,65610
2019-11-27,25720.0,26240.0,25720.0,26070.0,25360
2019-11-28,26310.0,26990.0,26070.0,26890.0,45670
2019-11-29,26890.0,26890.0,26100.0,26100.0,32140
2019-12-02,27230.0,27270.0,26820.0,27100.0,151160
2019-12-03,27440.0,27440.0,26960.0,27100.0,107710
2019-12-04,27100.0,27230.0,27100.0,27130.0,25570
2019-12-05,27440.0,27540.0,27100.0,27440.0,63680
2019-12-06,27710.0,27890.0,27270.0,27270.0,53430
2019-12-09,27780.0,27780.0,27300.0,27440.0,56940
2019-12-10,27440.0,27680.0,27230.0,27340.0,24420
2019-12-11,26750.0,27370.0,26340.0,27370.0,132810
2019-12-12,27370.0,27370.0,26920.0,27060.0,5600
2019-12-13,27060.0,27060.0,26650.0,26890.0,33620
2019-12-16,26620.0,26990.0,26620.0,26890.0,50380
2019-12-17,27200.0,27200.0,26620.0,26680.0,55420
2019-12-18,27060.0,27060.0,26510.0,26550.0,25010
2019-12-19,26750.0,26750.0,26070.0,26410.0,58520
2019-12-20,26410.0,26720.0,26410.0,26550.0,25090
2019-12-23,26820.0,27370.0,26410.0,27060.0,33600
2019-12-24,27170.0,27270.0,26240.0,26750.0,134230
2019-12-25,26650.0,27030.0,26650.0,26860.0,108170
2019-12-26,26920.0,27230.0,26920.0,27060.0,72400
2019-12-27,26750.0,27100.0,26550.0,26550.0,133570
2019-12-30,27440.0,27440.0,26620.0,27100.0,62990
2019-12-31,27370.0,27370.0,26750.0,27200.0,26130
2020-01-02,26480.0,27170.0,26480.0,26680.0,29770
2020-01-03,26680.0,26890.0,26240.0,26270.0,112260
2020-01-06,26410.0,26820.0,26030.0,26750.0,128300
2020-01-07,26750.0,27990.0,26750.0,27850.0,238070
2020-01-08,27850.0,28610.0,27580.0,27750.0,268520
2020-01-09,28400.0,28670.0,27710.0,27780.0,56580
2020-01-10,27780.0,28130.0,27510.0,27920.0,82840
2020-01-13,28130.0,28130.0,27230.0,27440.0,82480
2020-01-14,27270.0,27650.0,26750.0,27440.0,155550
2020-01-15,27100.0,27580.0,26750.0,27230.0,79180
2020-01-16,27230.0,27230.0,26480.0,26820.0,81090
2020-01-17,27100.0,27100.0,26340.0,26410.0,78530
2020-01-20,26680.0,26680.0,26340.0,26680.0,38430
2020-01-21,26680.0,26680.0,26170.0,26410.0,321870
2020-01-22,26750.0,27300.0,26340.0,27170.0,96220
2020-01-30,26340.0,27100.0,25380.0,25720.0,177660
2020-01-31,25240.0,25720.0,23940.0,23940.0,217960
2020-02-03,23320.0,23320.0,22290.0,22290.0,253500
2020-02-04,22290.0,22290.0,21200.0,21270.0,165040
2020-02-05,21920.0,22360.0,21540.0,22290.0,122720
2020-02-06,22430.0,23460.0,22290.0,23460.0,136820
2020-02-07,23320.0,24220.0,23320.0,23670.0,93120
2020-02-10,22980.0,23460.0,22640.0,23050.0,53490
2020-02-11,22740.0,23050.0,22020.0,22290.0,162320
2020-02-12,22290.0,23840.0,22290.0,23840.0,330090
2020-02-13,25380.0,25420.0,24590.0,24700.0,174520
2020-02-14,24150.0,24560.0,24010.0,24010.0,104090
2020-02-17,24010.0,24010.0,23120.0,23120.0,102360
2020-02-18,23320.0,24010.0,23220.0,23770.0,138480
2020-02-19,23770.0,24010.0,23600.0,23630.0,93120
2020-02-20,23740.0,23840.0,23320.0,23630.0,204710
2020-02-21,23630.0,24350.0,23630.0,24150.0,270810
2020-02-24,22770.0,23870.0,22470.0,22470.0,402660
2020-02-25,21950.0,22360.0,21610.0,22160.0,262590
2020-02-26,22090.0,22160.0,21610.0,21950.0,147940
2020-02-27,21880.0,22020.0,21470.0,21570.0,173870
2020-02-28,21270.0,21570.0,21130.0,21270.0,151160
2020-03-02,20920.0,22500.0,20920.0,22260.0,195560
2020-03-03,22260.0,23120.0,22260.0,22980.0,219190
2020-03-04,22980.0,23050.0,22090.0,22230.0,155530
2020-03-05,22500.0,22640.0,21990.0,21990.0,163510
2020-03-06,21990.0,22090.0,21850.0,21990.0,187990
2020-03-09,20580.0,21540.0,20480.0,20480.0,404540
2020-03-10,19790.0,20480.0,19310.0,19890.0,247410
2020-03-11,19890.0,20510.0,18560.0,18560.0,390690
2020-03-12,17840.0,17900.0,17290.0,17290.0,707300
2020-03-13,16120.000000000002,17150.0,16090.0,16120.000000000002,1269520
2020-03-16,15780.0,17010.0,15780.0,16840.0,389170
2020-03-17,16460.0,17220.0,16329.999999999998,16640.0,472540
2020-03-18,17010.0,17150.0,16640.0,16940.0,163410
2020-03-19,16670.0,16940.0,16500.0,16500.0,268060
2020-03-20,16530.0,16810.0,16400.0,16500.0,278090
2020-03-23,16260.000000000002,16260.000000000002,15370.0,15370.0,574660
2020-03-24,15230.0,15780.0,14470.0,14470.0,358440
2020-03-25,15090.0,15190.0,14820.0,15090.0,175300
2020-03-26,15430.0,16120.000000000002,15230.0,15780.0,576090
2020-03-27,15780.0,16050.0,15160.0,15300.0,240850
2020-03-30,14680.0,15020.0,14340.0,14470.0,274900
2020-03-31,14950.0,14950.0,13790.0,14060.0,568570
2020-04-01,14060.0,14850.0,13790.0,14610.0,137990
2020-04-03,14610.0,15400.0,14440.0,15090.0,454140
2020-04-06,15780.0,16120.000000000002,15430.0,16120.000000000002,739770
2020-04-07,17150.0,17220.0,16400.0,17220.0,783940
2020-04-08,17220.0,18420.0,16670.0,18320.0,999630
2020-04-09,18320.0,18860.0,18180.0,18380.0,590630
2020-04-10,17970.0,18250.0,17420.0,17800.0,643390
2020-04-13,17420.0,17800.0,17420.0,17630.0,422200
