date,open,high,low,close,volume
2019-09-03,31780.0,31780.0,28550.0,30490.0,213144
2019-09-04,29470.0,29930.0,26710.0,29930.0,310232
2019-09-05,29380.0,30210.0,29290.0,29840.0,90376
2019-09-06,29470.0,29750.0,28920.0,29750.0,83965
2019-09-09,29470.0,29470.0,28090.0,29380.0,68090
2019-09-10,28830.0,29200.0,27170.0,28830.0,186110
2019-09-11,27720.0,28830.0,27630.0,27720.0,80560
2019-09-12,28280.0,28830.0,27720.0,28550.0,45890
2019-09-13,28740.0,28920.0,28180.0,28550.0,53226
2019-09-16,28550.0,28550.0,28000.0,28550.0,105680
2019-09-17,27910.0,28550.0,27820.0,28550.0,68275
2019-09-18,28550.0,29380.0,28280.0,28460.0,23919
2019-09-19,28740.0,28740.0,28000.0,28740.0,39045
2019-09-20,28090.0,29200.0,28090.0,29110.0,72170
2019-09-23,28920.0,29660.0,28920.0,29110.0,29150
2019-09-24,29290.0,29470.0,28740.0,29470.0,66420
2019-09-25,29010.0,29200.0,28920.0,29200.0,11910
2019-09-26,29200.0,29200.0,28650.0,29110.0,26810
2019-09-27,29010.0,29010.0,28370.0,29010.0,65180
2019-09-30,28550.0,28740.0,28090.0,28740.0,58310
2019-10-01,28550.0,28740.0,28370.0,28650.0,26810
2019-10-02,28370.0,28460.0,28180.0,28460.0,34720
2019-10-03,28090.0,28920.0,27820.0,28650.0,57650
2019-10-04,28740.0,28740.0,28090.0,28550.0,37000
2019-10-07,28090.0,28550.0,28090.0,28550.0,17185
2019-10-08,28370.0,28370.0,27820.0,28370.0,38020
2019-10-09,28090.0,28090.0,27820.0,28090.0,39909
2019-10-10,27820.0,28090.0,27360.0,27910.0,59960
2019-10-11,27820.0,28090.0,27820.0,27820.0,14968
2019-10-14,27720.0,27910.0,27170.0,27820.0,48740
2019-10-15,27540.0,27630.0,26990.0,27630.0,34129
2019-10-16,27170.0,27260.0,27170.0,27260.0,62302
2019-10-17,27540.0,27820.0,27260.0,27450.0,42044
2019-10-18,27540.0,27720.0,27450.0,27720.0,44450
2019-10-21,27820.0,28920.0,27820.0,28550.0,70888
2019-10-22,28550.0,28830.0,28280.0,28550.0,14552
2019-10-23,28740.0,28740.0,28000.0,28460.0,32900
2019-10-24,27630.0,28370.0,27630.0,28370.0,38710
2019-10-25,27820.0,28090.0,27450.0,28090.0,58808
2019-10-28,27630.0,27630.0,26710.0,27630.0,97700
2019-10-29,27540.0,28090.0,27080.0,28090.0,30930
2019-10-30,27910.0,28000.0,27630.0,27720.0,2699
2019-10-31,27720.0,27910.0,27360.0,27720.0,34030
2019-11-01,27630.0,27910.0,27450.0,27910.0,14720
2019-11-04,27540.0,27630.0,26990.0,27630.0,55300
2019-11-05,27630.0,27630.0,26900.0,27260.0,26920
2019-11-06,27170.0,27170.0,26620.0,27080.0,76330
2019-11-07,26900.0,27170.0,26710.0,26990.0,27389
2019-11-08,26710.0,26990.0,26430.0,26990.0,33720
2019-11-11,26990.0,26990.0,26250.0,26800.0,21850
2019-11-12,26900.0,26900.0,26340.0,26620.0,59000
2019-11-13,26340.0,26430.0,25790.0,26430.0,68000
2019-11-14,26070.0,26340.0,25970.0,26340.0,6700
2019-11-15,25970.0,26250.0,25610.0,26070.0,44916
2019-11-18,25880.0,25880.0,25420.0,25790.0,19860
2019-11-19,25610.0,25790.0,25610.0,25790.0,6640
2019-11-20,25700.0,25790.0,25610.0,25790.0,15800
2019-11-21,25700.0,26070.0,25700.0,25970.0,18020
2019-11-22,26160.0,27630.0,25970.0,25970.0,93780
2019-11-25,25970.0,27080.0,25970.0,26620.0,10510
2019-11-26,26620.0,26620.0,25790.0,26530.0,22825
2019-11-27,26250.0,26250.0,25790.0,26250.0,31820
2019-11-28,25790.0,26070.0,24040.0,26070.0,91094
2019-11-29,25610.0,25610.0,25150.0,25150.0,2112
2019-12-02,25150.0,25790.0,24870.0,25240.0,29300
2019-12-03,25240.0,25790.0,25240.0,25700.0,7720
2019-12-04,25700.0,26070.0,25330.0,26070.0,13806
2019-12-05,26070.0,26070.0,25510.0,26070.0,7400
2019-12-06,25880.0,26530.0,25700.0,26250.0,3120
2019-12-09,25790.0,26340.0,25790.0,26340.0,7100
2019-12-10,26070.0,26250.0,25420.0,26250.0,24640
2019-12-11,25880.0,26070.0,25420.0,26070.0,40400
2019-12-12,25790.0,26070.0,25610.0,26070.0,25920
2019-12-13,25790.0,26070.0,25790.0,26070.0,4100
2019-12-16,25790.0,26710.0,25330.0,26620.0,109400
2019-12-17,26710.0,26710.0,25790.0,26710.0,47800
2019-12-18,26070.0,26990.0,25880.0,26990.0,53219
2019-12-19,26340.0,27170.0,26250.0,27170.0,48934
2019-12-20,26620.0,27630.0,26620.0,27630.0,27900
2019-12-23,27360.0,27630.0,27360.0,27540.0,15800
2019-12-24,27540.0,27630.0,26900.0,27630.0,36001
2019-12-25,27450.0,27450.0,27260.0,27260.0,720
2019-12-26,27260.0,27630.0,27170.0,27630.0,33053
2019-12-27,27450.0,27630.0,27170.0,27630.0,39410
2019-12-30,27630.0,27720.0,27260.0,27630.0,36780
2019-12-31,27170.0,27720.0,27080.0,27720.0,23800
2020-01-02,27360.0,27360.0,27260.0,27260.0,1910
2020-01-03,26990.0,26990.0,26990.0,26990.0,1610
2020-01-06,26710.0,26710.0,26430.0,26710.0,3220
2020-01-07,26710.0,26710.0,25970.0,25970.0,4110
2020-01-08,25970.0,25970.0,25790.0,25790.0,8133
2020-01-09,25610.0,25790.0,25610.0,25610.0,15620
2020-01-10,25700.0,25700.0,25330.0,25610.0,9201
2020-01-13,25610.0,26620.0,25610.0,26430.0,12200
2020-01-14,26070.0,26710.0,26070.0,26710.0,1900
2020-01-15,25790.0,26620.0,25790.0,26530.0,5353
2020-01-16,26620.0,26620.0,26620.0,26620.0,300
2020-01-17,26530.0,26900.0,25970.0,26800.0,8200
2020-01-20,25970.0,26990.0,25970.0,26990.0,9013
2020-01-21,26710.0,26990.0,26990.0,26990.0,0
2020-01-22,26710.0,26900.0,26710.0,26900.0,216
2020-01-30,25050.0,26800.0,25050.0,26620.0,25820
2020-01-31,26800.0,26800.0,25510.0,25790.0,4800
2020-02-03,24960.0,24960.0,21830.0,22290.0,16840
2020-02-04,24410.0,24590.0,22660.0,23030.0,19700
2020-02-05,23400.0,25610.0,22010.0,24870.0,3820
2020-02-06,24130.0,24410.0,24040.0,24410.0,14226
2020-02-07,24780.0,24780.0,24780.0,24780.0,300
2020-02-10,23490.0,24320.0,23490.0,24130.0,14200
2020-02-11,23030.0,24130.0,23030.0,23490.0,12846
2020-02-12,24410.0,24780.0,23950.0,24040.0,33300
2020-02-13,25610.0,25610.0,23950.0,24680.0,11928
2020-02-14,24130.0,24780.0,23490.0,23950.0,16500
2020-02-17,24870.0,24870.0,23950.0,23950.0,4300
2020-02-18,23950.0,24130.0,23670.0,23670.0,7137
2020-02-19,24320.0,24960.0,23950.0,24960.0,24483
2020-02-20,23950.0,24870.0,23950.0,24500.0,23307
2020-02-21,24320.0,24410.0,24220.0,24410.0,2800
2020-02-24,23950.0,24220.0,23030.0,23030.0,65600
2020-02-25,23030.0,23030.0,22110.0,22470.0,8022
2020-02-26,22660.0,23760.0,22470.0,22470.0,8210
2020-02-27,22660.0,22660.0,22660.0,22470.0,50
2020-02-28,22380.0,23030.0,22290.0,23030.0,53920
2020-03-02,23580.0,23580.0,23580.0,23580.0,100
2020-03-03,23300.0,23860.0,23030.0,23030.0,2610
2020-03-04,23030.0,23210.0,22660.0,22660.0,3501
2020-03-05,23120.0,23120.0,22930.0,23030.0,1100
2020-03-06,23120.0,23120.0,22380.0,23030.0,2333
2020-03-09,22200.0,22290.0,19430.0,21460.0,15200
2020-03-10,19800.0,23400.0,19800.0,22930.0,5612
2020-03-11,22110.0,22110.0,20720.0,20720.0,4310
2020-03-12,19340.0,19620.0,18970.0,19620.0,12906
2020-03-13,19250.0,19250.0,18050.0,18330.0,27826
2020-03-16,18420.0,19340.0,18240.0,18420.0,4700
2020-03-17,20170.0,20170.0,17960.0,19620.0,3700
2020-03-18,19900.0,19900.0,18700.0,19530.0,1800
2020-03-19,18610.0,18610.0,17500.0,18420.0,12201
2020-03-20,18970.0,18970.0,17130.0,17130.0,18603
2020-03-23,17130.0,17130.0,15290.0,15660.0,14320
2020-03-24,16030.000000000002,16860.0,14740.0,14830.0,17700
2020-03-25,16580.0,16580.0,16400.0,16490.0,6000
2020-03-26,16400.0,16950.0,16120.000000000002,16580.0,1120
2020-03-27,16580.0,16580.0,15840.0,16490.0,1100
2020-03-30,14370.0,16030.000000000002,14280.0,15660.0,6300
2020-03-31,15110.0,15660.0,14740.0,15290.0,5710
2020-04-01,15570.0,15660.0,15200.0,15660.0,5000
2020-04-03,16120.000000000002,16580.0,15930.0,16580.0,9350
2020-04-06,16760.0,18510.0,16760.0,17500.0,17200
2020-04-07,18240.0,18420.0,17500.0,17500.0,15400
2020-04-08,17960.0,17960.0,17500.0,17500.0,6830
2020-04-09,17500.0,17500.0,17500.0,17500.0,6970
2020-04-10,17960.0,17960.0,17320.0,17320.0,3400
2020-04-13,17130.0,18970.0,17040.0,17500.0,1000
2020-04-14,17500.0,17500.0,16950.0,16950.0,42240
2020-04-15,17500.0,17680.0,17500.0,17590.0,117308
2020-04-16,18880.0,20170.0,17780.0,19800.0,143200
2020-04-17,19800.0,22290.0,19800.0,22110.0,47010
2020-04-20,21180.0,21180.0,20260.0,21180.0,76500
2020-04-21,19800.0,20720.0,17780.0,18880.0,46900
2020-04-22,18880.0,20540.0,18510.0,19620.0,43703
2020-04-23,20450.0,20450.0,19070.0,19340.0,55800
2020-04-24,19250.0,20080.0,18420.0,20080.0,40900
2020-04-27,20260.0,21650.0,19620.0,21550.0,122100
2020-04-28,21370.0,21920.0,21180.0,21740.0,123020
2020-04-29,22110.0,22110.0,21460.0,22010.0,104630
2020-05-04,22010.0,22010.0,20910.0,21650.0,73008
2020-05-05,21090.0,21180.0,19530.0,20820.0,20752
2020-05-06,20540.0,21090.0,20540.0,21000.0,77090
2020-05-07,20820.0,21000.0,20820.0,21000.0,24250
2020-05-08,22010.0,22010.0,21180.0,21830.0,88820
2020-05-11,21920.0,22470.0,21370.0,22470.0,47280
2020-05-12,21920.0,22110.0,21740.0,21830.0,19350
2020-05-13,21920.0,22010.0,20720.0,22010.0,45220
2020-05-14,22010.0,22010.0,21460.0,21550.0,20570
2020-05-15,21180.0,21550.0,20820.0,21550.0,38218
2020-05-18,20820.0,21180.0,20720.0,21090.0,12310
2020-05-19,21000.0,21650.0,20910.0,21650.0,37701
2020-05-20,21650.0,21650.0,21180.0,21650.0,19750
2020-05-21,21650.0,21830.0,21650.0,21740.0,43109
2020-05-22,21650.0,21740.0,21550.0,21650.0,35210
2020-05-25,21650.0,23490.0,21280.0,23490.0,92688
2020-05-26,23490.0,25610.0,23490.0,24870.0,57391
2020-05-27,25240.0,25240.0,23580.0,24590.0,80100
2020-05-28,24590.0,24590.0,23030.0,24410.0,38739
2020-05-29,24410.0,24410.0,23490.0,24410.0,23294
2020-06-01,24410.0,25330.0,24410.0,24780.0,46920
2020-06-02,24780.0,24780.0,23580.0,23670.0,34310
2020-06-03,23670.0,24680.0,23670.0,24220.0,11819
2020-06-04,24220.0,24410.0,23950.0,24130.0,14702
2020-06-05,23950.0,24130.0,23860.0,24130.0,24607
2020-06-08,24130.0,24780.0,24130.0,24410.0,37780
2020-06-09,24590.0,24590.0,24410.0,24500.0,26501
2020-06-10,24590.0,24590.0,24320.0,24500.0,28777
2020-06-11,24680.0,26160.0,24680.0,24680.0,66963
2020-06-12,24320.0,24870.0,23670.0,24500.0,39239
2020-06-15,24500.0,24500.0,22930.0,23030.0,16370
2020-06-16,23030.0,24780.0,23030.0,24780.0,20000
2020-06-17,23580.0,23670.0,23580.0,23670.0,8850
2020-06-18,23580.0,24500.0,23580.0,24410.0,10025
2020-06-19,24130.0,24590.0,24130.0,24410.0,6903
2020-06-22,24870.0,24870.0,24320.0,24590.0,45810
2020-06-23,24590.0,24780.0,24500.0,24780.0,89796
2020-06-24,24870.0,24870.0,24500.0,24780.0,80210
2020-06-25,24680.0,24780.0,23950.0,24780.0,66950
2020-06-26,24590.0,24680.0,24320.0,24680.0,44013
2020-06-29,21650.0,24500.0,21650.0,24220.0,68170
2020-06-30,24040.0,24500.0,23950.0,24500.0,74450
2020-07-01,24680.0,24680.0,23950.0,24500.0,15550
2020-07-02,24040.0,24590.0,24040.0,24590.0,5210
2020-07-03,24590.0,24590.0,24320.0,24590.0,7410
2020-07-06,24410.0,24680.0,24320.0,24680.0,22300
2020-07-07,24410.0,24680.0,23950.0,24680.0,21210
2020-07-08,24410.0,24680.0,24220.0,24680.0,28730
2020-07-09,24130.0,24870.0,24130.0,24780.0,11320
2020-07-10,24680.0,24780.0,24500.0,24780.0,5650
2020-07-13,24590.0,24680.0,24130.0,24680.0,7800
2020-07-14,24220.0,24680.0,24130.0,24590.0,7510
2020-07-15,24410.0,24410.0,24320.0,24410.0,21470
2020-07-16,24780.0,24780.0,24410.0,24410.0,5120
2020-07-17,24500.0,24500.0,24320.0,24410.0,8225
2020-07-20,24500.0,24680.0,24320.0,24500.0,13880
2020-07-21,24410.0,24500.0,24410.0,24410.0,4818
2020-07-22,24410.0,24500.0,24220.0,24500.0,12010
2020-07-23,24220.0,24500.0,24130.0,24500.0,9435
2020-07-24,24410.0,24500.0,23030.0,24500.0,41900
2020-07-27,22290.0,24130.0,22110.0,24040.0,16441
2020-07-28,22380.0,24130.0,22380.0,24130.0,5330
2020-07-29,22290.0,23950.0,22200.0,23950.0,10700
2020-07-30,23490.0,24040.0,23490.0,24040.0,4900
2020-07-31,22570.0,24040.0,22570.0,24040.0,28930
2020-08-03,23580.0,24220.0,23580.0,24220.0,5000
2020-08-04,24410.0,26900.0,24410.0,26710.0,80441
2020-08-05,26160.0,28550.0,26160.0,26990.0,54205
2020-08-06,27260.0,27360.0,26620.0,26620.0,27760
2020-08-07,25790.0,26710.0,23950.0,26710.0,22919
2020-08-10,26710.0,28550.0,26710.0,28090.0,133406
2020-08-11,28090.0,29290.0,27820.0,27820.0,86657
2020-08-12,28370.0,28550.0,27630.0,27820.0,30011
2020-08-13,27820.0,27910.0,27360.0,27450.0,62351
2020-08-14,27540.0,27540.0,26900.0,26900.0,53815
2020-08-17,27080.0,29010.0,26710.0,27910.0,70349
2020-08-18,28090.0,28370.0,27910.0,27910.0,34586
2020-08-19,28000.0,28280.0,27720.0,27720.0,38472
2020-08-31,30950.0,30950.0,30950.0,30950.0,215370
2020-09-01,33110.0,33110.0,33110.0,33110.0,131540
2020-09-03,35420.0,35420.0,35420.0,35420.0,70740
2020-09-04,37860.0,37860.0,36380.0,37860.0,695510
2020-09-07,40480.0,40480.0,40430.0,40480.0,165690
2020-09-08,43290.0,43290.0,43290.0,43290.0,186490
2020-09-09,46240.0,46240.0,40530.0,44210.0,456380
2020-09-10,44210.0,44670.0,41130.0,41450.0,667220
2020-09-11,40530.0,41450.0,38590.0,39880.0,237530
2020-09-14,38680.0,38680.0,37490.0,38500.0,221520
2020-09-15,38680.0,40530.0,38680.0,39740.0,96350
2020-09-16,39740.0,39740.0,38220.0,38780.0,37290
2020-09-17,38590.0,38780.0,38220.0,38500.0,65240
